date,ticker,action,setup,score,entry,stop,t1,t2,t3,reason,close,atr14,chart
2026-09-07,1612.HK,SELL,D,45,0.6800000071525574,0.722747731276887,0.5629604429894887,0.44592087882641995,0.32888131466335124,Breakdown below channel lower,0.6800000071525574,0.020517005568335536,outputs/charts/1612.HK_2026-09-07.png
2026-09-07,3996.HK,SELL,D,45,1.0399999618530273,1.134964912783735,0.8370064466594331,0.6340129314658389,0.4310194162722447,Breakdown below channel lower,1.0399999618530273,0.0217463807253312,outputs/charts/3996.HK_2026-09-07.png
2026-09-07,6860.HK,SELL,D,45,0.11299999803304672,0.11998432629204667,0.09634392028245345,0.07968784253186018,0.0630317647812669,Breakdown below channel lower,0.11299999803304672,0.0048422371583332294,outputs/charts/6860.HK_2026-09-07.png
2026-09-07,6996.HK,SELL,D,45,3.5,4.002336853483575,2.1523100411128486,0.8046200822256973,-0.5430698766614537,Breakdown below channel lower,3.5,0.28915810846812623,outputs/charts/6996.HK_2026-09-07.png
2026-09-07,8033.HK,SELL,D,45,0.10599999874830246,0.10992107966109473,0.09690866310686554,0.08781732746542861,0.07872599182399169,Breakdown below channel lower,0.10599999874830246,0.002154946274034027,outputs/charts/8033.HK_2026-09-07.png
2026-09-07,3399.HK,BUY,A,40,1.2599999904632568,1.2264822485647682,1.3441324282402314,1.3923942779170266,1.440656127593822,Reversal near channel support,1.2599999904632568,0.021126480321872414,outputs/charts/3399.HK_2026-09-07.png
2026-09-07,9888.HK,BUY,A,40,91.4000015258789,87.14397880861512,111.11348237108564,121.01866109965205,130.92383982821846,Reversal near channel support,91.4000015258789,4.159146105337704,outputs/charts/9888.HK_2026-09-07.png
2026-09-07,0635.HK,BUY,C,35,0.5,0.4613808014825342,0.5300840787995154,0.5601681575990306,0.5902522363985458,Breakout above channel upper,0.5,0.006949438806027459,outputs/charts/0635.HK_2026-09-07.png
2026-09-07,0026.HK,BUY,A,30,58.5,56.56404725412725,59.34224953502735,60.506702368643175,61.671155202258994,Reversal near channel support,58.5,0.44929661366846085,outputs/charts/0026.HK_2026-09-07.png
2026-09-07,0071.HK,BUY,A,30,10.170000076293945,9.896628263064253,10.467973461549583,10.695175853702477,10.922378245855368,Reversal near channel support,10.170000076293945,0.11694041417954593,outputs/charts/0071.HK_2026-09-07.png
2026-09-07,0435.HK,BUY,A,30,2.1500000953674316,2.1200291373843037,2.3904907980938335,2.5101636257055677,2.629836453317302,Reversal near channel support,2.1500000953674316,0.0311160054860613,outputs/charts/0435.HK_2026-09-07.png
2026-09-07,0609.HK,BUY,A,30,1.0499999523162842,0.9598019076614167,1.139970631714151,1.2200107019955797,1.3000507722770087,Reversal near channel support,1.0499999523162842,0.020088583489876452,outputs/charts/0609.HK_2026-09-07.png
2026-09-07,0746.HK,BUY,A,30,4.295000076293945,3.867889209619183,4.627876984072688,4.938580891473794,5.2492847988749,Reversal near channel support,4.295000076293945,0.13857995965129308,outputs/charts/0746.HK_2026-09-07.png
2026-09-07,0778.HK,BUY,A,30,4.460000038146973,4.420547182280241,4.80148137645479,4.959766451339171,5.118051526223551,Reversal near channel support,4.460000038146973,0.06436404440578831,outputs/charts/0778.HK_2026-09-07.png
2026-09-07,1749.HK,BUY,A,30,0.4350000023841858,0.34266686481142633,0.5190919990822948,0.5989291270579371,0.6787662550335793,Reversal near channel support,0.4350000023841858,0.016750878319583825,outputs/charts/1749.HK_2026-09-07.png
2026-09-07,3318.HK,SELL,B,30,2.9800000190734863,3.1274485404001005,2.5972389492928185,2.3980844302911004,2.1989299112893823,Reversal near channel resistance,2.9800000190734863,0.13190055310384588,outputs/charts/3318.HK_2026-09-07.png
2026-09-07,9616.HK,BUY,A,30,1.784999966621399,1.715219539015738,1.9275532324055744,2.001967750609169,2.076382268812764,Reversal near channel support,1.784999966621399,0.0635046569826465,outputs/charts/9616.HK_2026-09-07.png
2026-09-07,0754.HK,BUY,C,25,2.640000104904175,2.5115530596403453,2.7560533619559853,2.8721066190077957,2.988159876059606,Breakout above channel upper,2.640000104904175,3.671465221659888e-05,outputs/charts/0754.HK_2026-09-07.png
2026-09-07,1075.HK,BUY,C,25,1.8700000047683716,1.721101179823004,2.1398627767287417,2.409725548689112,2.679588320649482,Breakout above channel upper,1.8700000047683716,0.04726680257478078,outputs/charts/1075.HK_2026-09-07.png
2026-09-07,1206.HK,BUY,C,25,0.18799999356269836,0.1651024742908993,0.24098911006331225,0.29397822656392614,0.34696734306454,Breakout above channel upper,0.18799999356269836,0.006403479970411143,outputs/charts/1206.HK_2026-09-07.png
